Book,Time,Action,Bonus,Change,Balance
Fanduel,2022-03-17 22:32:00,Winnings,,36.55,872.63
Fanduel,2022-03-18 00:45:00,Winnings,Bonus,3.0,875.63
Fanduel,2022-03-18 00:50:00,Winnings,,25.16,900.79
Fanduel,2022-03-18 12:43:00,Wager,,-6.0,894.79
Fanduel,2022-03-18 12:46:00,Wager,,-6.0,888.79
Fanduel,2022-03-18 12:48:00,Wager,,-1.0,887.79
Fanduel,2022-03-18 12:50:00,Wager,,-6.0,881.79
Fanduel,2022-03-18 15:01:00,Wager,,-17.12,864.67
Fanduel,2022-03-18 16:06:00,Winnings,,17.14,881.81
Fanduel,2022-03-18 17:23:00,Wager,,-5.0,876.81
Fanduel,2022-03-18 17:31:00,Wager,,-6.0,870.81
Fanduel,2022-03-18 17:45:00,Wager,,-3.81,867.0
Fanduel,2022-03-18 18:29:00,Winnings,,31.4,898.4
Fanduel,2022-03-18 21:28:00,Winnings,Bonus,6.0,904.4
Fanduel,2022-03-18 21:42:00,Wager,,-6.0,898.4
Fanduel,2022-03-18 22:09:00,Winnings,,9.53,907.93
Fanduel,2022-03-19 00:47:00,Winnings,Bonus,6.0,913.93
Fanduel,2022-03-19 08:12:00,Wager,,-8.0,905.93
Fanduel,2022-03-19 08:14:00,Wager,,-8.0,897.93
Fanduel,2022-03-19 08:21:00,Wager,,-8.0,889.93
Fanduel,2022-03-19 12:38:00,Wager,,-6.0,883.93
Fanduel,2022-03-19 12:57:00,Winnings,,6.43,890.36
Fanduel,2022-03-19 19:56:00,Winnings,Bonus,8.0,898.36
Fanduel,2022-03-19 22:53:00,Winnings,,42.08,940.44
Fanduel,2022-03-19 22:57:00,Wager,,-4.0,936.44
Fanduel,2022-03-20 11:53:00,Wager,,-8.0,928.44
Fanduel,2022-03-20 11:56:00,Wager,,-8.0,920.44
Fanduel,2022-03-20 12:00:00,Wager,,-8.0,912.44
Fanduel,2022-03-20 13:27:00,Wager,,-8.0,904.44
Fanduel,2022-03-20 13:28:00,Wager,,-1.0,903.44
Fanduel,2022-03-20 23:32:00,Winnings,,41.82,945.26
Fanduel,2022-03-20 23:37:00,Winnings,Bonus,8.0,953.26
Fanduel,2022-03-21 00:01:00,Winnings,Bonus,8.0,961.26
Fanduel,2022-03-21 00:42:00,Winnings,,51.85,1013.11
Fanduel,2022-03-23 10:54:00,Wager,,-3.0,1010.11
Fanduel,2022-03-23 10:54:00,Winnings,,7.0,1010.11
Fanduel,2022-03-23 10:54:00,Wager,,-7.0,1003.11
Fanduel,2022-03-24 19:00:00,Wager,,-8.0,1002.11
Fanduel,2022-03-24 19:05:00,Wager,,-8.0,994.11
Fanduel,2022-03-24 19:09:00,Wager,,-8.0,986.11
Fanduel,2022-03-24 19:16:00,Wager,,-8.0,978.11
Fanduel,2022-03-24 19:20:00,Wager,,-6.0,972.11
Fanduel,2022-03-24 22:20:00,Winnings,,40.13,1012.24
Fanduel,2022-03-24 22:51:00,Winnings,Bonus,8.0,1020.24
Fanduel,2022-03-25 00:17:00,Winnings,Bonus,8.0,1028.24
Fanduel,2022-03-25 00:30:00,Winnings,Bonus,8.0,1036.24
Fanduel,2022-03-25 17:16:00,Wager,,-8.0,1028.24
Fanduel,2022-03-25 19:06:00,Wager,,-8.0,1020.24
Fanduel,2022-03-25 19:09:00,Wager,,-8.0,1012.24
Fanduel,2022-03-25 19:13:00,Wager,,-8.0,1004.24
Fanduel,2022-03-25 20:28:00,Wager,,-5.0,999.24
Fanduel,2022-03-25 23:54:00,Winnings,Bonus,8.0,1007.24
Fanduel,2022-03-25 23:55:00,Winnings,Bonus,8.0,1015.24
Fanduel,2022-03-26 00:29:00,Winnings,Bonus,8.0,1023.24
Fanduel,2022-03-26 16:44:00,Wager,,-8.0,1015.24
Fanduel,2022-03-26 16:48:00,Wager,,-8.0,1007.24
Fanduel,2022-03-26 16:48:00,Wager,,-6.0,1001.24
Fanduel,2022-03-26 19:49:00,Wager,,-7.0,994.24
Fanduel,2022-03-26 20:22:00,Wager,,-7.0,987.24
Fanduel,2022-03-27 15:14:00,Winnings,Bonus,8.0,995.24
Fanduel,2022-03-27 17:55:00,Winnings,Bonus,7.0,1002.24
Fanduel,2022-03-27 19:12:00,Winnings,Bonus,6.0,1008.24
Fanduel,2022-03-27 19:25:00,Winnings,Bonus,4.0,1012.24
Fanduel,2022-03-28 20:56:00,Wager,,-20.0,992.24
Fanduel,2022-03-28 21:00:00,Wager,,-10.0,982.24
Fanduel,2022-03-28 21:01:00,Wager,,-10.0,972.24
Fanduel,2022-03-28 21:01:00,Winnings,,10.0,982.24
Fanduel,2022-03-28 21:01:00,Wager,,-10.0,972.24
Fanduel,2022-03-28 21:01:00,Winnings,,10.0,982.24
Fanduel,2022-03-28 21:01:00,Wager,,-10.0,972.24
Fanduel,2022-03-28 21:01:00,Winnings,,10.0,982.24
Fanduel,2022-03-28 21:01:00,Wager,,-10.0,972.24
Fanduel,2022-03-28 21:02:00,Winnings,,10.0,982.24
Fanduel,2022-03-28 21:03:00,Wager,,-10.0,972.24
Fanduel,2022-03-28 21:03:00,Winnings,,10.0,982.24
Fanduel,2022-03-28 21:03:00,Wager,,-8.0,974.24
Fanduel,2022-03-28 21:03:00,Winnings,,8.0,982.24
Fanduel,2022-03-28 21:42:00,Winnings,,10.05,992.29
Fanduel,2022-03-29 21:28:00,Winnings,Bonus,20.0,1012.29
Fanduel,2022-03-29 21:54:00,Wager,,-5.0,1007.29
Fanduel,2022-03-30 08:40:00,Wager,,-4.0,1003.29
Fanduel,2022-03-30 08:41:00,Wager,,-8.0,995.29
Fanduel,2022-03-30 08:41:00,Winnings,,8.0,995.29
Fanduel,2022-03-30 08:41:00,Winnings,,8.0,1003.29
Fanduel,2022-03-30 08:41:00,Wager,,-8.0,987.29
Fanduel,2022-03-30 17:01:00,Winnings,,7.85,1011.14
Fanduel,2022-03-30 17:01:00,Wager,,-25.0,986.14
Fanduel,2022-03-30 17:02:00,Wager,,-4.0,982.14
Fanduel,2022-03-31 00:58:00,Winnings,,8.4,990.54
Fanduel,2022-03-31 16:37:00,Wager,,-3.0,987.54
Fanduel,2022-03-31 19:27:00,Wager,,-10.0,977.54
Fanduel,2022-03-31 22:28:00,Winnings,Bonus,10.0,987.54
Fanduel,2022-04-01 14:07:00,Winnings,Bonus,25.0,1012.54
Fanduel,2022-04-01 19:27:00,Wager,,-25.0,987.54
Fanduel,2022-04-02 22:51:00,Winnings,,25.0,1012.54
Fanduel,2022-04-03 00:09:00,Wager,,-3.0,1009.54
Fanduel,2022-04-04 23:06:00,Wager,,-3.0,1006.54
Fanduel,2022-04-07 11:05:00,Wager,,-20.0,986.54
Fanduel,2022-04-07 15:39:00,Wager,,-4.0,982.54
Fanduel,2022-04-07 20:01:00,Winnings,Bonus,20.0,1002.54
Fanduel,2022-04-09 11:30:00,Wager,,-3.0,999.54
Fanduel,2022-04-09 19:20:00,Winnings,,7.8,1007.34
Fanduel,2022-04-10 12:50:00,Wager,,-20.0,987.34
Fanduel,2022-04-10 17:06:00,Winnings,Bonus,20.0,1007.34
Fanduel,2022-04-12 12:08:00,Wager,,-0.1,1007.24
Fanduel,2022-04-12 12:10:00,Wager,,-0.1,1007.14
Fanduel,2022-04-12 16:17:00,Wager,,-20.0,987.14
Fanduel,2022-04-13 14:29:00,Wager,,-1.0,986.14
Fanduel,2022-04-13 17:34:00,Wager,,-20.0,966.14
Fanduel,2022-04-14 16:31:00,Wager,,-4.14,962.0
Fanduel,2022-04-15 00:42:00,Winnings,,9.11,971.11
Fanduel,2022-04-15 18:37:00,Wager,,-10.0,961.11
Fanduel,2022-04-15 18:39:00,Wager,,-10.0,951.11
Fanduel,2022-04-16 12:06:00,Winnings,Bonus,10.0,961.11
Fanduel,2022-04-16 16:13:00,Wager,,-15.0,946.11
Fanduel,2022-04-16 21:30:00,Winnings,Bonus,15.0,961.11
Fanduel,2022-04-17 13:38:00,Wager,,-10.0,951.11
Fanduel,2022-04-17 13:40:00,Wager,,-8.0,943.11
Fanduel,2022-04-17 13:44:00,Wager,,-15.0,928.11
Fanduel,2022-04-17 13:46:00,Wager,,-15.0,913.11
Fanduel,2022-04-17 18:07:00,Winnings,,18.5,931.61
Fanduel,2022-04-17 22:32:00,Wager,,-2.0,929.61
Fanduel,2022-04-17 23:42:00,Winnings,,30.0,959.61
Fanduel,2022-04-18 18:01:00,Wager,,-3.61,956.0
Fanduel,2022-04-18 18:23:00,Winnings,Bonus,8.0,964.0
Fanduel,2022-04-19 00:08:00,Wager,,-4.0,960.0
Fanduel,2022-04-19 01:26:00,Winnings,,7.4,967.4
Fanduel,2022-04-19 18:46:00,Winnings,,10.4,977.8
Fanduel,2022-04-20 00:24:00,Wager,,-5.0,972.8
Fanduel,2022-04-20 00:28:00,Wager,,-8.0,964.8
Fanduel,2022-04-20 01:01:00,Winnings,,9.5,974.3
Fanduel,2022-04-20 08:46:00,Wager,,-4.0,970.3
Fanduel,2022-04-20 16:56:00,Wager,,-15.0,955.3
Fanduel,2022-04-20 22:07:00,Winnings,Bonus,15.0,970.3
Fanduel,2022-04-21 11:00:00,Wager,,-5.3,965.0
Fanduel,2022-04-21 17:24:00,Wager,,-4.0,961.0
Fanduel,2022-04-21 17:25:00,Wager,,-1.0,960.0
Fanduel,2022-04-22 01:06:00,Winnings,,11.0,971.0
Fanduel,2022-04-23 12:18:00,Wager,,-12.0,959.0
Fanduel,2022-04-23 12:19:00,Winnings,,12.0,971.0
Fanduel,2022-04-23 12:22:00,Wager,,-10.0,961.0
Fanduel,2022-04-24 01:19:00,Winnings,,51.92,1012.92
Fanduel,2022-04-24 01:19:00,Winnings,Bonus,10.0,1022.92
Fanduel,2022-04-24 12:58:00,Wager,,-5.0,1007.92
Fanduel,2022-04-24 12:58:00,Wager,,-5.0,1012.92
Fanduel,2022-04-24 12:58:00,Wager,,-5.0,1017.92
Fanduel,2022-04-24 21:45:00,Winnings,,12.5,1020.42
Fanduel,2022-04-25 13:11:00,Wager,,-15.0,1005.42
Fanduel,2022-04-27 12:06:00,Wager,,-1.0,1004.42
Fanduel,2022-04-27 21:10:00,Wager,,-13.0,991.42
Fanduel,2022-04-28 20:13:00,Winnings,Bonus,13.0,1004.42
Fanduel,2022-04-29 16:54:00,Wager,,-11.0,993.42
Fanduel,2022-04-29 17:10:00,Wager,,-2.42,991.0
Fanduel,2022-04-29 21:49:00,Wager,,-10.0,981.0
Fanduel,2022-04-29 21:50:00,Wager,,-2.0,979.0
Fanduel,2022-04-29 22:52:00,Winnings,Bonus,11.0,990.0
Fanduel,2022-04-30 17:35:00,Wager,,-3.0,987.0
Fanduel,2022-05-01 15:56:00,Wager,,-10.0,977.0
Fanduel,2022-05-01 21:17:00,Winnings,Bonus,10.0,987.0
Fanduel,2022-05-02 18:38:00,Wager,,-13.0,974.0
Fanduel,2022-05-05 19:27:00,Wager,,-11.0,963.0
Fanduel,2022-05-05 19:36:00,Wager,,-11.0,952.0
Fanduel,2022-05-06 00:50:00,Winnings,,24.75,976.75
Fanduel,2022-05-06 21:45:00,Winnings,Bonus,11.0,987.75
Fanduel,2022-05-07 17:51:00,Wager,,-10.0,977.75
Fanduel,2022-05-07 17:52:00,Wager,,-2.75,975.0
Fanduel,2022-05-07 23:12:00,Winnings,,20.0,995.0
Fanduel,2022-05-08 12:33:00,Wager,,-10.0,985.0
Fanduel,2022-05-08 21:22:00,Wager,,-4.0,981.0
Fanduel,2022-05-08 22:06:00,Winnings,,56.03,1037.03
Fanduel,2022-05-08 22:07:00,Winnings,Bonus,10.0,1047.03
Fanduel,2022-05-08 22:55:00,Wager,,-10.0,1037.03
Fanduel,2022-05-09 20:42:00,Wager,,-1.03,1036.0
Fanduel,2022-05-11 19:38:00,Wager,,-13.0,1023.0
Fanduel,2022-05-12 00:01:00,Winnings,Bonus,13.0,1036.0
Fanduel,2022-05-12 11:36:00,Wager,,-11.0,1025.0
Fanduel,2022-05-13 12:04:00,Wager,,-13.0,1012.0
Fanduel,2022-05-15 13:40:00,Wager,,-10.0,1002.0
Fanduel,2022-05-15 13:42:00,Wager,,-10.0,992.0
Fanduel,2022-05-15 16:57:00,Winnings,Bonus,10.0,1002.0
Fanduel,2022-05-15 18:12:00,Winnings,Bonus,10.0,1012.0
Fanduel,2022-05-19 10:30:00,Wager,,-10.0,1002.0
Fanduel,2022-05-19 16:53:00,Winnings,,30.0,1032.0
Fanduel,2022-05-20 15:51:00,Wager,,-10.0,1022.0
Fanduel,2022-05-20 15:52:00,Wager,,-10.0,1012.0
Fanduel,2022-05-20 22:16:00,Winnings,,27.0,1039.0
Fanduel,2022-05-21 21:14:00,Winnings,,0.33,1039.33
Fanduel,2022-05-22 13:42:00,Wager,,-10.0,1029.33
Fanduel,2022-05-22 21:41:00,Winnings,Bonus,10.0,1039.33
Fanduel,2022-05-24 19:09:00,Wager,,-10.0,1029.33
Fanduel,2022-05-24 23:03:00,Winnings,Bonus,10.0,1039.33
Fanduel,2022-05-26 17:06:00,Winnings,Bonus,50.0,1089.33
Fanduel,2022-05-28 21:00:00,Wager,,-10.0,1079.33
Fanduel,2022-05-28 21:06:00,Wager,,-50.0,1029.33
Fanduel,2022-05-29 07:07:00,Winnings,,49.02,1078.35
Fanduel,2022-05-30 01:01:00,Wager,,-10.0,1068.35
Fanduel,2022-05-30 01:05:00,Wager,,-5.0,1063.35
Fanduel,2022-05-30 01:07:00,Wager,,-5.0,1058.35
Fanduel,2022-05-30 17:07:00,Wager,,-3.35,1055.0
Fanduel,2022-05-30 18:02:00,Winnings,,51.52,1106.52
Fanduel,2022-05-30 21:28:00,Wager,,-10.0,1096.52
Fanduel,2022-05-31 17:37:00,Wager,,-3.52,1093.0
Fanduel,2022-06-01 13:55:00,Winnings,Bonus,10.0,1103.0
Fanduel,2022-06-02 19:17:00,Wager,,-5.0,1098.0
Fanduel,2022-06-02 19:20:00,Wager,,-13.0,1085.0
Fanduel,2022-06-02 23:31:00,Winnings,Bonus,13.0,1098.0
Fanduel,2022-06-03 13:53:00,Wager,,-12.0,1086.0
Fanduel,2022-06-03 15:59:00,Winnings,Bonus,12.0,1098.0
Fanduel,2022-06-05 18:53:00,Wager,,-10.0,1088.0
Fanduel,2022-06-05 23:07:00,Winnings,,53.7,1141.7
Fanduel,2022-06-05 23:07:00,Winnings,Bonus,10.0,1151.7
Fanduel,2022-06-06 17:55:00,Wager,,-11.0,1140.7
Fanduel,2022-06-07 01:11:00,Winnings,Bonus,11.0,1151.7
Fanduel,2022-06-07 17:09:00,Wager,,-10.0,1141.7
Fanduel,2022-06-08 19:24:00,Wager,,-13.0,1128.7
Fanduel,2022-06-08 23:35:00,Winnings,,26.0,1154.7
Fanduel,2022-06-09 18:33:00,Wager,,-12.0,1142.7
Fanduel,2022-06-10 17:00:00,Wager,,-10.0,1132.7
Fanduel,2022-06-10 17:32:00,Wager,,-15.0,1117.7
Fanduel,2022-06-10 23:31:00,Winnings,Bonus,15.0,1132.7
Fanduel,2022-06-11 11:04:00,Wager,,-12.0,1120.7
Fanduel,2022-06-11 17:48:00,Winnings,Bonus,12.0,1132.7
Fanduel,2022-06-12 10:27:00,Wager,,-10.0,1122.7
Fanduel,2022-06-12 10:28:00,Wager,,-11.0,1111.7
Fanduel,2022-06-12 10:31:00,Wager,,-12.0,1099.7
Fanduel,2022-06-12 22:23:00,Winnings,,55.43,1155.13
Fanduel,2022-06-12 22:23:00,Winnings,Bonus,10.0,1165.13
Fanduel,2022-06-13 15:41:00,Wager,,-15.0,1150.13
Fanduel,2022-06-13 15:44:00,Wager,,-10.0,1140.13
Fanduel,2022-06-13 22:55:00,Winnings,,16.0,1156.13
Fanduel,2022-06-14 09:10:00,Wager,,-1.13,1155.0
Fanduel,2022-06-14 22:35:00,Winnings,,2.35,1157.35
Fanduel,2022-06-21 18:22:00,Wager,,-7.35,1150.0
